CensusTract,State,County,Urban,POP2010,OHU2010,GroupQuartersFlag,NUMGQTRS,PCTGQTRS,LILATracts_1And10,LILATracts_halfAnd10,LILATracts_1And20,LILATracts_Vehicle,HUNVFlag,LowIncomeTracts,PovertyRate,MedianFamilyIncome,LA1and10,LAhalfand10,LA1and20,LATracts_half,LATracts1,LATracts10,LATracts20,LATractsVehicle_20,LAPOP1_10,LAPOP05_10,LAPOP1_20,LALOWI1_10,LALOWI05_10,LALOWI1_20,lapophalf,lapophalfshare,lalowihalf,lalowihalfshare,lakidshalf,lakidshalfshare,laseniorshalf,laseniorshalfshare,lawhitehalf,lawhitehalfshare,lablackhalf,lablackhalfshare,laasianhalf,laasianhalfshare,lanhopihalf,lanhopihalfshare,laaianhalf,laaianhalfshare,laomultirhalf,laomultirhalfshare,lahisphalf,lahisphalfshare,lahunvhalf,lahunvhalfshare,lasnaphalf,lasnaphalfshare,lapop1,lapop1share,lalowi1,lalowi1share,lakids1,lakids1share,laseniors1,laseniors1share,lawhite1,lawhite1share,lablack1,lablack1share,laasian1,laasian1share,lanhopi1,lanhopi1share,laaian1,laaian1share,laomultir1,laomultir1share,lahisp1,lahisp1share,lahunv1,lahunv1share,lasnap1,lasnap1share,lapop10,lapop10share,lalowi10,lalowi10share,lakids10,lakids10share,laseniors10,laseniors10share,lawhite10,lawhite10share,lablack10,lablack10share,laasian10,laasian10share,lanhopi10,lanhopi10share,laaian10,laaian10share,laomultir10,laomultir10share,lahisp10,lahisp10share,lahunv10,lahunv10share,lasnap10,lasnap10share,lapop20,lapop20share,lalowi20,lalowi20share,lakids20,lakids20share,laseniors20,laseniors20share,lawhite20,lawhite20share,lablack20,lablack20share,laasian20,laasian20share,lanhopi20,lanhopi20share,laaian20,laaian20share,laomultir20,laomultir20share,lahisp20,lahisp20share,lahunv20,lahunv20share,lasnap20,lasnap20share,TractLOWI,TractKids,TractSeniors,TractWhite,TractBlack,TractAsian,TractNHOPI,TractAIAN,TractOMultir,TractHispanic,TractHUNV,TractSNAP
1077011802,Alabama,Lauderdale,0,3708,1619,0,19,0.0051241,0,0,0,0,0,0,14.3,65563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3045.294232,0.821276762,901.4828942,0.243118364,572.3439213,0.154353808,636.6042982,0.171684007,2681.097915,0.72305769,294.4590799,0.079411834,6.330337532,0.001707211,1,0.000269687,22.55250187,0.00608212,39.85439057,0.010748218,16.03884236,0.00432547,93.79508997,0.057933965,87.08930895,0.053792038,2554.764629,0.688987225,750.3688785,0.202364854,466.7417514,0.125874259,539.6556506,0.145538201,2249.214111,0.606584172,246.8452609,0.066570998,5.999999877,0.001618123,1,0.000269687,16.75121351,0.004517587,34.95404389,0.009426657,9.53737185,0.002572107,75.49940987,0.04663336,73.29337254,0.045270767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1033,721,781,3276,342,14,1,28,47,32,116,104
1079979100,Alabama,Lawrence,0,1668,699,0,0,0,0,0,0,0,0,1,21.1,45735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1668.000004,1.000000002,780.1431892,0.467711744,338.0000007,0.20263789,257.0000011,0.154076739,641.0000036,0.384292568,948.9999981,0.568944843,3.999999944,0.002398082,2.999999965,0.001798561,27.00000021,0.01618705,43.99999968,0.026378897,14.00000007,0.008393285,27.58674943,0.039466022,103.2722302,0.147742819,1668.000004,1.000000002,780.1431892,0.467711744,338.0000007,0.20263789,257.0000011,0.154076739,641.0000036,0.384292568,948.9999981,0.568944843,3.999999944,0.002398082,2.999999965,0.001798561,27.00000021,0.01618705,43.99999968,0.026378897,14.00000007,0.008393285,27.58674943,0.039466022,103.2722302,0.147742819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,881,338,257,641,949,4,3,27,44,14,31,108
1079979200,Alabama,Lawrence,0,4655,1952,0,0,0,0,0,0,0,1,0,19.4,48636,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4270.188743,0.917333779,1775.16889,0.3813467,958.9793849,0.206010609,647.2809473,0.139050687,2161.921004,0.464429861,1790.154963,0.38456605,2.395686691,0.000514648,0.999999991,0.000214823,83.88429325,0.018020256,230.8327836,0.049588138,129.6640487,0.02785479,206.8496368,0.105968052,476.0273397,0.243866465,3234.338209,0.694809497,1302.09382,0.279719403,711.6907013,0.152887369,492.6870662,0.105840401,1680.931498,0.361102363,1294.70281,0.278131646,1.114003757,0.000239313,0.479683311,0.000103047,71.36276141,0.015330346,185.747441,0.03990278,95.63100189,0.020543717,149.1862096,0.076427361,357.8043651,0.183301417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1756,1060,695,2299,2012,3,1,86,254,137,208,476
1079979300,Alabama,Lawrence,0,4615,1824,0,0,0,0,0,0,0,0,0,10,58056,0,0,0,0,0,0,0,0,237.8997395,237.8997395,0,60.43995459,60.43995459,0,4614.999976,0.999999995,1433.577892,0.310634429,1098.999993,0.23813651,704.9999965,0.152762729,3901.999974,0.845503786,15.99999982,0.003466956,1.999999975,0.000433369,0,0,412.9999991,0.089490791,281.9999981,0.061105092,36.99999963,0.008017335,81.83009221,0.044862989,187.0060594,0.102525252,4614.999976,0.999999995,1433.577892,0.310634429,1098.999993,0.23813651,704.9999965,0.152762729,3901.999974,0.845503786,15.99999982,0.003466956,1.999999975,0.000433369,0,0,412.9999991,0.089490791,281.9999981,0.061105092,36.99999963,0.008017335,81.83009221,0.044862989,187.0060594,0.102525252,237.8997395,0.051549239,60.43995459,0.013096415,51.24804729,0.011104669,50.46136515,0.010934207,184.0703932,0.039885242,1.000000026,0.000216685,0,0,0,0,21.05104187,0.004561439,31.77830618,0.006885873,3.723523639,0.000806831,0.040314338,2.21022E-05,10.31651356,0.005655983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1351,1099,705,3902,16,2,0,413,282,37,91,203
1079979400,Alabama,Lawrence,1,4514,1873,0,229,0.0507311,1,1,1,0,0,1,23.3,47794,1,1,1,1,1,0,0,0,1939.779542,3246.470152,1939.779542,769.2729212,1448.714706,769.2729212,3246.470152,0.7192003,1448.714706,0.320938127,733.8927173,0.162581462,523.5236095,0.11597776,2493.262714,0.55233999,447.3050325,0.09909283,7.000000015,0.001550731,0,0,155.1948176,0.034380775,143.7075929,0.031835975,71.71127982,0.015886416,50.22147195,0.026813386,248.3763554,0.132608839,1939.779542,0.429725198,769.2729212,0.170419345,434.8604959,0.096335954,267.913084,0.059351592,1621.496778,0.359215059,109.048384,0.024157817,6.271841692,0.00138942,0,0,106.8890567,0.023679454,96.07348369,0.021283448,51.81963921,0.011479761,19.49421315,0.010408016,142.3983801,0.076026898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1983,992,834,3528,540,16,0,216,214,94,73,353
1079979500,Alabama,Lawrence,0,6071,2334,0,0,0,0,0,0,0,0,1,18.5,41792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6071.000012,1.000000002,2989.592541,0.492438238,1451.000003,0.239005107,757.0000012,0.124691155,5394.000018,0.888486249,81.00000091,0.013342118,6.000000029,0.000988305,1.000000064,0.000164718,343.9999985,0.056662823,244.9999998,0.04035579,109.9999998,0.018118926,16.88565012,0.00723464,577.3813182,0.247378457,6070.423228,0.999904995,2989.362331,0.492400318,1450.872563,0.238984115,756.9965249,0.124690582,5393.517337,0.888406743,81.00000091,0.013342118,5.999652399,0.000988248,1.000000064,0.000164718,343.9069385,0.056647494,244.9993045,0.040355675,109.9999998,0.018118926,16.88565012,0.00723464,577.3334702,0.247357956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2771,1451,757,5394,81,6,1,344,245,110,17,519
1079979600,Alabama,Lawrence,0,5481,2081,0,0,0,0,0,0,0,0,0,14.4,48977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5318.302739,0.970316136,1873.267591,0.341774784,1264.583014,0.230721221,648.9945412,0.118408054,4650.301643,0.848440365,95.50576107,0.017424879,5.000000064,0.000912242,0,0,247.6698729,0.045186986,319.8254527,0.058351661,82.99999922,0.015143222,68.59518861,0.032962609,361.5611566,0.173743948,4721.662383,0.861460022,1585.851199,0.289336106,1123.693076,0.205016069,568.4996635,0.103721887,4112.614424,0.750340161,91.80773028,0.016750179,5.000000064,0.000912242,0,0,224.4461608,0.040949856,287.7940582,0.052507582,77.62630882,0.0141628,54.16702659,0.026029326,320.5693665,0.154045827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2217,1302,682,4798,97,5,0,255,326,83,77,378
1079979700,Alabama,Lawrence,0,2124,837,0,0,0,0,0,0,0,0,0,15.8,51554,0,0,0,0,0,0,0,0,299.3819794,299.3819794,0,92.58139468,92.58139468,0,2124.000008,1.000000004,807.5075244,0.38018245,482.999998,0.227401129,268.0000014,0.126177025,1704.000004,0.802259889,135.0000019,0.063559323,0,0,0,0,154.9999992,0.072975518,129.9999992,0.061205273,35.00000002,0.016478343,22.31609324,0.026661999,65.37387975,0.078104994,2124.000008,1.000000004,807.5075244,0.38018245,482.999998,0.227401129,268.0000014,0.126177025,1704.000004,0.802259889,135.0000019,0.063559323,0,0,0,0,154.9999992,0.072975518,129.9999992,0.061205273,35.00000002,0.016478343,22.31609324,0.026661999,65.37387975,0.078104994,299.3819794,0.140951968,92.58139468,0.043588227,72.75856587,0.034255445,39.91698577,0.018793308,254.4384937,0.119792135,2.265013841,0.001066391,0,0,0,0,30.34717854,0.014287749,12.33129066,0.005805692,5.502238112,0.002590508,5.303289718,0.006336069,9.164471592,0.010949189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,807,483,268,1704,135,0,0,155,130,35,20,61
1079979800,Alabama,Lawrence,0,3269,1322,0,0,0,0,0,0,0,0,0,10.9,67045,0,0,0,0,0,0,0,0,17.50639831,17.50639831,0,2.759766553,2.759766553,0,3130.707348,0.957695732,977.7475951,0.299096848,719.0115127,0.219948459,497.9176875,0.152314985,2686.178963,0.821712745,25.93451605,0.007933471,3.999999994,0.001223616,0,0,249.0331555,0.076180225,165.5607093,0.050645674,44.56070995,0.013631297,74.57863761,0.056413493,219.0345985,0.165684265,2903.953684,0.888330891,895.4497984,0.273921627,677.56145,0.207268721,440.3438029,0.134702907,2484.49594,0.760017112,21.95353349,0.006715673,3.985164534,0.001219078,0,0,242.0837318,0.074054369,151.4353098,0.046324659,42.23442923,0.012919679,67.63767681,0.051163144,202.3127877,0.153035392,17.50639831,0.005355276,2.759766553,0.000844223,5.411576509,0.001655423,3.58735426,0.001097386,13.94218741,0.00426497,0,0,0,0,0,0,2.69868926,0.00082554,0.86552138,0.000264766,0,0,0.378465888,0.000286283,1.247906568,0.000943954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1118,750,525,2811,30,4,0,256,168,47,76,223
1079979900,Alabama,Lawrence,0,1942,732,0,0,0,1,1,0,0,0,1,27.9,44219,1,1,0,0,0,1,0,0,821.9247192,821.9247192,0,471.025168,471.025168,0,1942.00001,1.000000005,921.445872,0.474482941,489.0000002,0.251802266,276.0000008,0.142121525,1570.000002,0.808444903,77.99999976,0.040164778,1.999999965,0.001029866,0.999999957,0.000514933,201.0000003,0.103501545,90.00000092,0.046343976,17.00000008,0.008753862,34.04673726,0.046511936,193.9487179,0.264957265,1942.00001,1.000000005,921.445872,0.474482941,489.0000002,0.251802266,276.0000008,0.142121525,1570.000002,0.808444903,77.99999976,0.040164778,1.999999965,0.001029866,0.999999957,0.000514933,201.0000003,0.103501545,90.00000092,0.046343976,17.00000008,0.008753862,34.04673726,0.046511936,193.9487179,0.264957265,821.9247192,0.42323621,471.025168,0.242546431,217.6476454,0.112073968,108.1468213,0.055688373,680.2049603,0.350260021,28.11919838,0.014479505,0.999999962,0.000514933,0,0,80.76247208,0.041587267,31.83808579,0.016394483,9.000000088,0.004634398,15.258375,0.020844775,80.40200067,0.109838799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1020,489,276,1570,78,2,1,201,90,17,33,186
1081040200,Alabama,Lee,1,5133,2598,0,0,0,0,1,0,1,1,1,34.4,54145,0,1,0,1,0,0,0,1,154.4876381,2779.969875,154.4876381,90.48732412,1527.55497,90.48732412,2779.969875,0.541587741,1527.55497,0.297594968,321.2535774,0.06258593,183.0079463,0.035653214,2060.769756,0.401474724,355.9333809,0.069342174,254.0973875,0.049502706,2.254650524,0.000439246,5.135470054,0.001000481,101.7792459,0.019828413,100.4125005,0.019562147,136.9766954,0.052723901,38.97071674,0.015000276,154.4876381,0.030096949,90.48732412,0.017628546,20.36138535,0.003966761,26.13797508,0.005092144,114.8148459,0.022367981,17.98662397,0.003504115,11.17241867,0.002176587,0,0,0.827720046,0.000161255,9.686031252,0.001887012,2.509541795,0.000488904,11.10418055,0.004274126,2.436353345,0.00093778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2815,734,371,3879,629,348,4,13,260,247,197,62
1081040300,Alabama,Lee,1,2470,1285,0,103,0.0417004,1,1,1,0,0,1,36.9,78542,1,1,1,1,1,0,0,0,773.3682133,2365.363899,773.3682133,422.1620883,1219.714892,422.1620883,2365.363899,0.957637206,1219.714892,0.493811697,327.1202733,0.132437358,210.4568787,0.085205214,1800.492331,0.728944264,305.7843647,0.123799338,157.9999964,0.06396761,1.999999929,0.000809717,23.25351643,0.009414379,75.83367678,0.030701893,70.07454202,0.02837026,95.91976611,0.074645732,95.04841532,0.073967638,773.3682133,0.31310454,422.1620883,0.170915825,18.51781093,0.007497089,22.18052071,0.008979968,549.8243553,0.222600954,74.24306109,0.030057919,117.6130911,0.047616636,1.795796964,0.000727043,2.001418833,0.000810291,27.89047718,0.011291691,20.84291528,0.008438427,32.6507305,0.025409129,36.76077222,0.028607605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1155,353,220,1873,325,158,2,25,87,84,89,86
1081040400,Alabama,Lee,1,6960,2981,0,0,0,1,1,1,0,0,1,35.1,75521,1,1,1,1,1,0,0,0,2617.91083,4774.632945,2617.91083,717.2100071,1875.730886,717.2100071,4774.632945,0.686010481,1875.730886,0.269501564,1067.055943,0.153312635,576.2420718,0.082793401,3999.595247,0.57465449,470.8400265,0.067649429,174.2297753,0.025033014,0,0,17.20429859,0.002471882,112.7635954,0.016201666,110.6388948,0.015896393,45.34486342,0.015211293,70.74145535,0.02373078,2617.91083,0.376136614,717.2100071,0.103047415,642.2512772,0.092277482,396.1974601,0.056924922,2338.742465,0.336026216,137.5776616,0.019766905,86.92459015,0.012489165,0,0,5.393795225,0.000774971,49.27232368,0.007079357,40.26442834,0.005785119,3.659911008,0.001227746,38.48771566,0.012911008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4214,1194,593,5600,876,271,0,22,191,176,155,114
1081040500,Alabama,Lee,1,7652,2723,0,0,0,0,0,0,0,0,0,6.8,104468,1,1,1,1,1,0,0,0,4854.467778,7175.714516,4854.467778,806.6399907,1042.260604,806.6399907,7175.714516,0.937756732,1042.260604,0.136207606,2192.988041,0.286590178,757.0248495,0.098931632,5568.426886,0.727708689,929.5038596,0.121472015,472.6593213,0.061769383,0,0,5.971347781,0.000780364,199.1531157,0.026026283,181.32655,0.023696622,14.11841198,0.005184874,68.58637633,0.025187799,4854.467778,0.634405094,806.6399907,0.105415576,1461.549601,0.1910023,471.8588765,0.061664777,3647.420645,0.476662395,744.1844611,0.097253589,297.177133,0.038836531,0,0,4.166582958,0.000544509,161.5189661,0.021108072,146.9531642,0.019204543,7.595256919,0.002789297,46.48390956,0.017070844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1159,2326,813,6011,939,491,0,6,205,189,16,78
1081040602,Alabama,Lee,1,4152,1657,0,0,0,1,1,1,0,0,1,31.8,55160,1,1,1,1,1,0,0,0,4113.775026,4152.000042,4113.775026,2101.722105,2120.789832,2101.722105,4152.000042,1.00000001,2120.789832,0.510787532,1107.000002,0.266618498,334.0000012,0.08044316,1715.000015,0.413053953,2209.000012,0.532032758,128.0000005,0.030828516,0,0,2.000000004,0.000481696,98.00000001,0.023603083,98.00000158,0.023603083,91.37937349,0.055147479,369.347974,0.222901614,4113.775026,0.9907936,2101.722105,0.506195112,1097.273531,0.264275899,331.1622178,0.079759686,1701.318934,0.409758896,2185.1712,0.526293642,127.581526,0.030727728,0,0,2.000000004,0.000481696,97.70335055,0.023531635,97.24446577,0.023421114,90.50999449,0.054622809,365.6505973,0.220670246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2393,1107,334,1715,2209,128,0,2,98,98,98,401
1081040603,Alabama,Lee,1,988,492,0,0,0,1,1,1,0,0,1,35.7,52872,1,1,1,1,1,0,0,0,987.9999964,987.9999964,987.9999964,444.0963852,444.0963852,444.0963852,987.9999964,0.999999996,444.0963852,0.449490268,146.0000021,0.147773281,24.99999986,0.025303644,562.9999959,0.569838053,385.9999976,0.390688257,8.999999985,0.009109312,1.99999997,0.002024291,1,0.001012146,26.99999977,0.027327935,40.99999967,0.041497975,4.178343977,0.008492569,162.9554142,0.331210192,987.9999964,0.999999996,444.0963852,0.449490268,146.0000021,0.147773281,24.99999986,0.025303644,562.9999959,0.569838053,385.9999976,0.390688257,8.999999985,0.009109312,1.99999997,0.002024291,1,0.001012146,26.99999977,0.027327935,40.99999967,0.041497975,4.178343977,0.008492569,162.9554142,0.331210192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,485,146,25,563,386,9,2,1,27,41,4,156
1081040604,Alabama,Lee,1,5146,2653,0,0,0,1,1,1,0,0,1,58.9,34091,1,1,1,1,1,0,0,0,2255.646593,3719.613261,2255.646593,1658.003728,2894.834819,1658.003728,3719.613261,0.722816413,2894.834819,0.562540773,309.2705119,0.060099206,95.36648923,0.018532159,3200.688412,0.621975984,390.8239254,0.075947129,34.20075742,0.006646086,0,0,12.14329951,0.002359755,81.7568762,0.015887461,171.9035589,0.033405278,4.482592882,0.001689632,131.4037739,0.049530258,2255.646593,0.43833008,1658.003728,0.322192718,229.2930262,0.044557525,87.01749653,0.016909735,1959.385442,0.380758928,217.9471831,0.042352737,16.05556608,0.003120009,0,0,6.575365291,0.001277762,55.68304122,0.010820645,135.6264189,0.026355697,0.724907897,0.000273241,81.56395285,0.030744046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4776,348,99,4310,629,77,0,16,114,210,9,159
1081040700,Alabama,Lee,1,3977,231,1,3338,0.8393261,1,1,1,0,0,1,69.3,47583,1,1,1,1,1,0,0,0,3683.145164,3862.297937,3683.145164,3507.613355,3665.563209,3507.613355,3862.297937,0.971158647,3665.563209,0.921690523,12.6662556,0.003184877,1.00000004,0.000251446,3385.188388,0.851191448,319.777095,0.080406612,59.11083757,0.014863173,0,0,11.5554185,0.002905562,86.66625529,0.021791867,113.1108375,0.028441247,4.297016742,0.018601804,4.13120812,0.017884018,3683.145164,0.926111432,3507.613355,0.881974693,8.526335112,0.002143911,0.505267018,0.000127047,3212.145222,0.807680468,317.0000027,0.079708324,58.00000064,0.014583857,0,0,11.00000004,0.002765904,84.99999994,0.021372894,112.0000005,0.028161931,3.037251144,0.013148273,2.926454094,0.012668632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,690,14,1,3495,322,60,0,12,88,114,5,5
1081040800,Alabama,Lee,1,3750,2255,0,135,0.036,1,1,1,1,1,1,79.1,18487,1,1,1,1,1,0,0,1,3624.306574,3749.999888,3624.306574,3453.85556,3578.135368,3453.85556,3749.999888,0.99999997,3578.135368,0.954169432,39.99999996,0.010666667,15.00000003,0.004,3079.999971,0.821333326,263.0000012,0.070133334,302.999996,0.080799999,0,0,18.99999968,0.005066667,84.99999992,0.022666667,80.99999868,0.0216,204.2783806,0.090589082,88.38185673,0.039193728,3624.306574,0.966481753,3453.85556,0.921028149,38.38670893,0.010236456,14.41972235,0.003845259,2979.26811,0.794471496,253.1639969,0.067510399,291.2286764,0.07766098,0,0,18.99999968,0.005066667,81.64587585,0.021772234,76.25895129,0.02033572,199.6635391,0.088542589,85.7024148,0.038005505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3003,40,15,3080,263,303,0,19,85,81,165,70
1081040901,Alabama,Lee,1,3264,1377,0,0,0,0,0,0,0,0,0,16.8,90767,0,1,0,1,0,0,0,0,391.57945,2388.854692,391.57945,117.8926047,811.688308,117.8926047,2388.854692,0.731879501,811.688308,0.248679016,459.4650045,0.140767465,304.8845075,0.093408244,1786.571759,0.547356544,450.2561866,0.137946136,84.01448972,0.025739733,0,0,13.51127818,0.004139485,54.50096653,0.0166976,46.73702204,0.014318941,30.04732536,0.021820861,69.11851267,0.050194998,391.57945,0.119969194,117.8926047,0.036119058,73.84122252,0.022622924,72.55685116,0.022229427,238.0031221,0.072917623,124.4699981,0.038134191,14.11220413,0.004323592,0,0,2.999999963,0.000919118,11.99412053,0.003674669,11.12049376,0.003407014,4.139854964,0.003006431,12.12915858,0.008808394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1038,627,397,2503,557,111,0,18,75,64,37,98
1081040902,Alabama,Lee,1,5201,2471,0,18,0.0034609,0,1,0,1,1,1,25.4,45625,0,1,0,1,0,0,0,1,366.8547723,4739.105398,366.8547723,304.7997388,2849.183983,304.7997388,4739.105398,0.911191194,2849.183983,0.547814648,618.877698,0.118992059,221.256528,0.042541151,3292.726642,0.633094913,990.4510147,0.190434727,238.1299442,0.045785415,4.347145962,0.000835829,9.346340032,0.001797028,204.1043152,0.039243283,226.860421,0.043618616,129.0488765,0.052225365,179.7847405,0.072757888,366.8547723,0.07053543,304.7997388,0.058604064,45.39668169,0.008728453,23.43351304,0.004505578,232.6782608,0.044737216,110.3538577,0.021217815,13.84406451,0.002661808,0,0,0.499250591,9.59913E-05,9.479336457,0.001822599,4.978586899,0.000957236,5.519959335,0.002233897,12.73354277,0.005153194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3282,677,264,3643,1081,246,5,10,216,238,145,189
1081041000,Alabama,Lee,0,7236,2776,0,0,0,0,0,0,0,0,0,19.9,67443,0,0,0,0,0,0,0,0,35.44364241,35.44364241,0,15.52407567,15.52407567,0,7235.999962,0.999999995,2452.603642,0.338944671,1937.999987,0.267827527,541.9999962,0.074903261,4401.000007,0.608208956,2269.999984,0.313709229,331.9999968,0.045881702,3.000000015,0.000414594,13.99999976,0.001934771,215.9999993,0.029850746,219.0000006,0.03026534,95.74759776,0.03449121,314.9711777,0.11346224,7230.197046,0.999198044,2451.976199,0.33885796,1936.73528,0.267652747,540.9025873,0.074751601,4397.093541,0.607669091,2268.475577,0.31349856,331.6279525,0.045830286,3.000000015,0.000414594,13.99999976,0.001934771,215.9999993,0.029850746,218.2559119,0.030162509,95.7084816,0.034477119,314.7242732,0.113373297,35.44364241,0.004898237,15.52407567,0.002145395,9.475275078,0.001309463,1.486100811,0.000205376,22.53154775,0.003113813,11.16026683,0.001542325,0,0,0,0,0,0,1.751827952,0.000242099,1.782365464,0.000246319,0.430560355,0.000155101,1.278302961,0.000460484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2686,1938,542,4401,2270,332,3,14,216,219,96,311
1081041100,Alabama,Lee,1,9042,3703,0,614,0.0679053,1,1,1,1,1,1,30.3,45417,1,1,1,1,1,0,0,1,1519.52531,5362.517803,1519.52531,670.0154861,2604.142583,670.0154861,5362.517803,0.593067662,2604.142583,0.288005152,1183.296228,0.130866648,667.4092214,0.073812124,3111.781657,0.344147496,1560.395881,0.172571984,302.8685624,0.033495749,6.682655656,0.000739068,9.64137779,0.001066288,371.1476476,0.041047074,484.7739245,0.053613573,162.6233861,0.043916658,303.7775124,0.082035515,1519.52531,0.168051903,670.0154861,0.074100363,337.0350562,0.037274392,248.1979826,0.027449456,1108.486142,0.122593026,311.6794123,0.034470185,61.01122357,0.006747536,0,0,1.322405934,0.000146251,37.02611793,0.004094904,43.54781289,0.00481617,41.83443409,0.011297444,87.58295161,0.023651891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4744,2094,1113,4878,2898,491,38,26,711,926,322,565
